timestamp,price_usd,volume_usd
1772031722829,0.20912030622859046,78206542.81181404
1772035337550,0.21302196332722967,84796274.26638536
1772039017363,0.21376389961246023,87422793.72939979
1772042550170,0.21787063897957604,92676192.6294177
1772046190339,0.22400926768611462,101811564.1754494
1772049750260,0.2204673986425737,106879680.35728982
1772053402407,0.2229875449491577,113475926.47616021
1772057034914,0.22617385725065933,120273221.38156132
1772060586967,0.22178016864683658,122739881.98377123
1772064253707,0.21455210674752193,125737489.72980951
1772067789161,0.2159483017848681,128071298.98037603
1772071406574,0.21682179028521348,124783211.99482235
1772074988047,0.21803789815977298,122855526.4828945
1772078569717,0.21538051549047274,120105383.57555631
1772082231021,0.21558739473928876,119885867.29647003
1772085781039,0.2133276622736702,119009907.62329803
1772089438116,0.21219750308798566,123198798.69813274
1772092982099,0.2126721849836848,122572978.81512092
1772096636443,0.21297824898487747,121973433.80765402
1772100274384,0.21631291635985841,123043954.3558584
1772103817887,0.21085779164887378,122105988.3859089
1772107439273,0.21023852865697967,122630661.77598464
1772111018310,0.21353843405530526,120386916.30861631
1772114671741,0.21239792990043124,118589625.43915723
1772118211022,0.2118966614706132,115838996.08226833
1772121810063,0.210686517596896,112412946.60410595
1772125475182,0.20427936044036368,111641154.6285486
1772129029831,0.2042096972533231,106703586.77705288
1772132606038,0.20755856804210257,101631333.65473592
1772136277900,0.21067643165067035,97962678.56759414
1772140446000,0.2074708826424127,91839163.26457652
